geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,GeneType,GeneDescription
ENSG00000188176,SMTNL2,chr17,+,4487294,4511614,2280,0.054748896,0.027803361,0.080280232,0,0,0,protein_coding,smoothelin-like_2
ENSG00000226386,PARD3-AS1,chr10,+,35104695,35105314,302,0.137778679,0.419812339,0,0,0,0.333303919,antisense,PARD3_antisense_RNA_1
ENSG00000218089,DNAJA1P4,chr6,-,114670647,114671812,1166,0,0,0,0,0,0,pseudogene,DnaJ_(Hsp40)_homolog_subfamily_A_member_1_pseudogene_4
ENSG00000168802,CHTF8,chr16,-,69151913,69166487,2903,4.170949319,4.389157526,3.678012706,2.914379734,2.821560043,3.189981427,protein_coding,CTF8_chromosome_transmission_fidelity_factor_8_homolog_(S._cerevisiae)
ENSG00000197471,SPN,chr16,+,29674300,29682187,6854,0.02428314,0.05549314,0.017803611,0.0108756,0.011716343,0.029371982,protein_coding,sialophorin
ENSG00000228240,TTTY17A,chrY,+,24997731,24998862,166,0,0,0,0,0,0,lincRNA,testis-specific_transcript_Y-linked_17A_(non-protein_coding)
ENSG00000258104,HIGD1AP9,chr12,+,50013117,50013395,279,0,0,0,0,0,0,pseudogene,HIG1_hypoxia_inducible_domain_family_member_1A_pseudogene_9
ENSG00000106689,LHX2,chr9,+,126763949,126795580,2554,4.431359362,4.815185065,4.538945001,1.882504982,1.917984542,2.207061816,protein_coding,LIM_homeobox_2
ENSG00000197291,RAMP2-AS1,chr17,-,40905932,40913275,3118,0.053379296,0.18297786,0.176111863,0.047813573,0.038632366,0.080707011,lincRNA,RAMP2_antisense_RNA_1
ENSG00000129911,KLF16,chr19,-,1852399,1863567,2888,20.02656991,20.96227089,19.64753052,10.7759757,9.315019721,10.29929883,protein_coding,Kruppel-like_factor_16
ENSG00000124574,ABCC10,chr6,+,43395104,43418168,5088,4.301576007,4.871489839,4.245006619,9.830434866,9.911712621,9.91146807,protein_coding,ATP-binding_cassette_sub-family_C_(CFTR/MRP)_member_10
ENSG00000226590,UBE2V1P10,chr9,+,87774597,87774865,269,0,0,0,0,0,0,pseudogene,ubiquitin-conjugating_enzyme_E2_variant_1_pseudogene_10
ENSG00000244071,RPL9P33,chr19,+,52124389,52124954,566,0,0,0,0,0,0,pseudogene,ribosomal_protein_L9_pseudogene_33
ENSG00000255833,TIFAB,chr5,-,134779908,134788089,5923,0,0,0,0,0,0,protein_coding,TRAF-interacting_protein_with_forkhead-associated_domain_family_member_B
ENSG00000040341,STAU2,chr8,-,74332604,74659943,4061,14.85675537,13.47131379,14.07760625,14.84953467,14.13869132,14.42571534,protein_coding,staufen_RNA_binding_protein_homolog_2_(Drosophila)
ENSG00000254127,IGLCOR22-1,chr22,+,32595906,32596221,316,0,0,0,0,0,0,IG_C_pseudogene,immunoglobulin_lambda_constant/OR22-1_(pseudogene)
ENSG00000137073,UBAP2,chr9,-,33921691,34048947,4572,12.20426181,13.64335008,13.45167985,13.92351739,12.60235892,14.11234454,protein_coding,ubiquitin_associated_protein_2
ENSG00000232003,ZNF736P12Y,chrY,-,26646410,26647652,1243,0,0,0,0,0,0,pseudogene,zinc_finger_protein_736_pseudogene_12_Y-linked
ENSG00000122863,CHST3,chr10,+,73724123,73773322,6970,7.115942611,7.184994822,7.125475302,6.753639724,6.474998886,5.870500574,protein_coding,carbohydrate_(chondroitin_6)_sulfotransferase_3
ENSG00000122861,PLAU,chr10,+,75668935,75677255,2658,0.015654312,0,0,0,0.015106059,0,protein_coding,plasminogen_activator_urokinase
ENSG00000253368,TRNP1,chr1,+,27320198,27327389,1958,8.691596976,9.09757781,8.538077404,50.91882997,52.10724867,47.29579205,protein_coding,TMF1-regulated_nuclear_protein_1
ENSG00000185250,PPIL6,chr6,-,109711419,109762374,4031,1.641244508,1.446795587,1.271419009,1.248211809,1.045881945,1.385886129,protein_coding,peptidylprolyl_isomerase_(cyclophilin)-like_6
ENSG00000175198,PCCA,chr13,+,100741269,101182686,2491,22.917611,24.53214103,22.58288411,26.21366175,24.66174871,25.39679524,protein_coding,propionyl_CoA_carboxylase_alpha_polypeptide
ENSG00000257103,LSM14A,chr19,+,34663409,34720420,3651,52.69809937,50.68207746,52.72416894,34.51442596,34.66414884,34.80702594,protein_coding,LSM14A_SCD6_homolog_A_(S._cerevisiae)
ENSG00000177776,RPS2P2,chr14,-,74844521,74845121,601,0,0,0,0,0,0,pseudogene,ribosomal_protein_S2_pseudogene_2
ENSG00000133703,KRAS,chr12,-,25357723,25403870,5765,17.53864031,15.76819514,16.64759965,27.73481653,28.04713358,27.7529136,protein_coding,v-Ki-ras2_Kirsten_rat_sarcoma_viral_oncogene_homolog
ENSG00000133704,IPO8,chr12,-,30781922,30848920,5325,23.52773408,23.64241184,24.69163649,34.69497857,34.27049997,35.20659564,protein_coding,importin_8
ENSG00000259861,CTC-471C19.2,chr5,+,6030148,6030954,442,0,0,0,0,0,0,lincRNA,-
ENSG00000115956,PLEK,chr2,+,68592305,68624585,2869,0.014503019,0,0.042532573,0,0.013995087,0,protein_coding,pleckstrin
ENSG00000138395,CDK15,chr2,+,202655184,202760273,3659,0,0,0,0,0,0,protein_coding,cyclin-dependent_kinase_15
ENSG00000188992,LIPI,chr21,-,15481134,15583166,1652,0.025187144,0.038372677,0,0.045121889,0,0,protein_coding,lipase_member_I
ENSG00000261272,MUC22,chr6,+,30978251,31003179,6019,0,0,0,0,0,0,protein_coding,mucin_22
ENSG00000232764,TRIM60P8Y,chrY,+,25171741,25172810,762,0,0,0,0,0,0,pseudogene,tripartite_motif_containing_60_pseudogene_8_Y-linked
ENSG00000258806,OR11H7,chr14,+,20697561,20698500,940,0,0,0,0,0,0,polymorphic_pseudogene,olfactory_receptor_family_11_subfamily_H_member_7_(gene/pseudogene)
ENSG00000151065,DCP1B,chr12,-,2055220,2113701,2086,7.63964942,8.81283908,8.97937861,8.486851876,8.488490174,8.685714781,protein_coding,DCP1_decapping_enzyme_homolog_B_(S._cerevisiae)
ENSG00000106113,CRHR2,chr7,-,30692200,30739745,2530,0.016446309,0,0,0.029462988,0,0.039785685,protein_coding,corticotropin_releasing_hormone_receptor_2
ENSG00000269235,CTC-429C10.4,chr19,+,52452387,52484620,698,0.715343743,0.363276007,0.349644564,0.640756677,0.517717984,0.288417718,antisense,-
ENSG00000271477,CTC-447K7.1,chr5,+,154776851,154777913,649,0,0,0,0,0,0,pseudogene,-
ENSG00000013441,CLK1,chr2,-,201717732,201729422,3208,14.55283003,13.27905164,12.7046971,14.41799062,14.88173819,16.62987072,protein_coding,CDC-like_kinase_1
ENSG00000142615,CELA2A,chr1,+,15783223,15798586,919,0.135829688,0,0,0.081111382,0.043690866,0.109529688,protein_coding,chymotrypsin-like_elastase_family_member_2A
ENSG00000156042,TTC18,chr10,-,75013517,75118617,6686,0.149359836,0.094812538,0.219011582,0.24527519,0.264236294,0.30110016,protein_coding,tetratricopeptide_repeat_domain_18
ENSG00000105675,ATP4A,chr19,-,36040945,36054560,3709,0,0.017091308,0.01644998,0,0,0,protein_coding,ATPase_H+/K+_exchanging_alpha_polypeptide
ENSG00000229101,TCEB1P20,chr1,+,116099447,116100096,345,0,0,0,0,0,0,pseudogene,transcription_elongation_factor_B_(SIII)_polypeptide_1_pseudogene_20
ENSG00000254328,CTC-308K20.4,chr5,+,172413683,172414201,182,0,0,0,0,0,0,pseudogene,-
ENSG00000254326,IGHV7-27,chr14,-,106774086,106774499,330,0,0,0,0,0,0,IG_V_pseudogene,immunoglobulin_heavy_variable_7-27_(pseudogene)
ENSG00000115239,GPR75-ASB3,chr2,-,53759810,54087170,2648,0.125707435,0.191515599,0.046082309,0.112600242,0.075815532,0.133044653,protein_coding,GPR75-ASB3_readthrough
ENSG00000223979,SMCR2,chr17,-,17577340,17581002,564,0.147550217,0.224793132,0.216358073,0,0.142382645,0,lincRNA,Smith-Magenis_syndrome_chromosome_region_candidate_2_(non-protein_coding)
ENSG00000154359,LONRF1,chr8,-,12579403,12613582,3594,0.463095838,0.476231192,0.713006403,0.24888601,0.212266614,0.196050218,protein_coding,LON_peptidase_N-terminal_domain_and_ring_finger_1
ENSG00000186010,NDUFA13,chr19,+,19626545,19639863,1166,0.499595416,0.380567446,0.418613904,0.511433002,0.309920371,0.820110586,protein_coding,NADH_dehydrogenase_(ubiquinone)_1_alpha_subcomplex_13
ENSG00000250377,CTC-467M3.3,chr5,-,87988462,87989789,676,0,0,0,0,0,0,lincRNA,-
ENSG00000256235,SMIM3,chr5,+,150157508,150176296,2332,0.196269628,0,0,0,0.034435597,0,protein_coding,small_integral_membrane_protein_3
ENSG00000248528,CTC-458G6.2,chr5,-,92242887,92275298,707,0,0,0,0,0,0,lincRNA,-
ENSG00000198049,AVPR1B,chr1,+,206223976,206231639,2237,0,0,0,0,0,0.022498387,protein_coding,arginine_vasopressin_receptor_1B
ENSG00000167778,SPRYD3,chr12,-,53458388,53473204,2644,20.85179214,21.00268417,20.81456308,23.16025994,23.09797613,24.28882976,protein_coding,SPRY_domain_containing_3
ENSG00000167771,RCOR2,chr11,-,63678693,63684316,2604,6.934860179,6.962371608,5.693607253,1.474224287,2.004511431,2.126028454,protein_coding,REST_corepressor_2
ENSG00000177576,C18orf32,chr18,-,47008028,47013622,1128,0.221325325,0.280991415,0.162268554,0.363455213,0.142382645,0.356942495,protein_coding,chromosome_18_open_reading_frame_32
ENSG00000166822,TMEM170A,chr16,-,75476952,75499395,4959,8.927636092,8.20678519,8.587831737,12.295792,12.77671053,12.57461119,protein_coding,transmembrane_protein_170A
ENSG00000094661,OR1I1,chr19,+,15197791,15199032,1242,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_1_subfamily_I_member_1
ENSG00000157093,LYZL4,chr3,-,42438570,42452092,904,0,0,0,0.041228628,0.133247475,0,protein_coding,lysozyme-like_4
ENSG00000130957,FBP2,chr9,-,97321002,97356075,1305,0,0,0.140259716,0,0,0,protein_coding,fructose-16-bisphosphatase_2
ENSG00000130377,ACSBG2,chr19,+,6135258,6193112,2759,0.075406236,0.022976319,0.044228327,0.013508764,0.058212259,0.018241715,protein_coding,acyl-CoA_synthetase_bubblegum_family_member_2
ENSG00000234110,TSPY25P,chrY,+,9461792,9463961,745,0,0,0,0,0,0,pseudogene,testis_specific_protein_Y-linked_25_pseudogene
ENSG00000251675,CTC-458I2.2,chr5,+,79424184,79439706,664,4.69982994,5.059876729,4.96189869,3.704615786,4.111942171,3.941419234,antisense,-
ENSG00000129355,CDKN2D,chr19,-,10677138,10679735,1422,6.554467004,5.929037413,5.878184092,8.361003466,9.289716626,9.626904753,protein_coding,cyclin-dependent_kinase_inhibitor_2D_(p19_inhibits_CDK4)
ENSG00000261770,CTC-459F4.1,chr19,-,28248092,28251757,3666,0.03405005,0.034583559,0.099857572,0.111832373,0.109525112,0.178471247,lincRNA,-
ENSG00000135476,ESPL1,chr12,+,53662083,53687427,6662,9.21247562,9.524925673,9.268257611,2.506344139,2.404774911,2.613899212,protein_coding,extra_spindle_pole_bodies_homolog_1_(S._cerevisiae)
ENSG00000109111,SUPT6H,chr17,+,26989109,27029697,6518,24.44330742,24.16819315,25.29258399,29.98008214,29.59339613,30.36103136,protein_coding,suppressor_of_Ty_6_homolog_(S._cerevisiae)
ENSG00000135297,MTO1,chr6,+,74171301,74218959,10857,4.740769296,4.367409418,4.107993535,3.604514509,3.868370045,3.944909909,protein_coding,mitochondrial_translation_optimization_1_homolog_(S._cerevisiae)
ENSG00000136925,TSTD2,chr9,-,100362362,100395962,4320,4.67139887,4.563612789,3.996914895,4.37412842,4.331200961,4.5319303,protein_coding,thiosulfate_sulfurtransferase_(rhodanese)-like_domain_containing_2
ENSG00000147123,NDUFB11,chrX,-,47001615,47004903,1388,73.65540977,77.59541479,74.33209167,59.42364186,55.83082017,58.30609362,protein_coding,NADH_dehydrogenase_(ubiquinone)_1_beta_subcomplex_11_17.3kDa
ENSG00000139835,GRTP1,chr13,-,113978505,114018446,1446,24.74680396,24.50618237,25.86511382,26.62559645,23.57466674,24.18988919,protein_coding,growth_hormone_regulated_TBC_protein_1
ENSG00000214335,CTAGE16P,chr13,+,59102749,59105160,2412,0,0,0,0,0,0,pseudogene,CTAGE_family_member_16_pseudogene
ENSG00000233603,JTBP1,chr22,+,41194043,41194289,247,0.336916284,0,0,0,0,0,pseudogene,jumping_translocation_breakpoint_pseudogene_1
ENSG00000119919,NKX2-3,chr10,+,101292690,101296278,2094,5.424690054,5.96378111,6.963754241,2.954600231,3.259705828,2.6918987,protein_coding,NK2_homeobox_3
ENSG00000104435,STMN2,chr8,+,80523049,80578410,2223,0,0,0,0,0.018062036,0,protein_coding,stathmin-like_2
ENSG00000218902,PTMAP3,chr20,+,17992599,17992928,330,0,0,0.184887808,0,0,0,pseudogene,prothymosin_alpha_pseudogene_3_(gene_sequence_34)
ENSG00000213029,SPHAR,chr1,+,229440129,229441248,1120,0,0,0,0,0,0,protein_coding,S-phase_response_(cyclin_related)
ENSG00000240480,RPL29P2,chr17,+,7657638,7658294,657,0,0,0,0,0,0,pseudogene,ribosomal_protein_L29_pseudogene_2
ENSG00000100227,POLDIP3,chr22,-,42979727,43010968,3441,36.15559186,37.34231364,35.65739486,33.57718921,33.15070173,33.61109947,protein_coding,polymerase_(DNA-directed)_delta_interacting_protein_3
ENSG00000100226,GTPBP1,chr22,+,39101728,39134304,5126,11.11255199,11.94622447,11.1051711,8.027083642,7.973983654,7.99214161,protein_coding,GTP_binding_protein_1
ENSG00000100228,RAB36,chr22,+,23487513,23506537,3828,1.760889262,2.202479415,1.864816679,1.100205549,0.765697265,0.986067628,protein_coding,RAB36_member_RAS_oncogene_family
ENSG00000143442,POGZ,chr1,-,151375200,151431941,6626,10.34891299,9.15572316,8.720085833,7.346137657,7.768599965,8.286873062,protein_coding,pogo_transposable_element_with_ZNF_domain
ENSG00000269372,CTC-513N18.4,chr19,+,20585356,20585532,177,0,0,0,0,0,0,pseudogene,-
ENSG00000211776,TRAV2,chr14,+,22180544,22181066,348,0,0,0,0,0,0,TR_V_gene,T_cell_receptor_alpha_variable_2
ENSG00000153707,PTPRD,chr9,-,8314246,10612723,9911,0.041982808,0.038376549,0.01846826,0.015042147,0.044563714,0.025390421,protein_coding,protein_tyrosine_phosphatase_receptor_type_D
ENSG00000250513,CTC-349C3.1,chr5,+,134369072,134551255,561,0.074169628,0,0,0,0,0,antisense,-
ENSG00000162851,TFB2M,chr1,-,246703862,246729626,1848,29.60825044,29.80917494,33.34583671,20.531143,20.20631628,19.77206462,protein_coding,transcription_factor_B2_mitochondrial
ENSG00000227319,RBM22P6,chrX,-,52228192,52229056,865,0,0,0,0,0,0,pseudogene,RNA_binding_motif_protein_22_pseudogene_6
ENSG00000267725,CTC-461H2.3,chr19,+,33558081,33558339,259,0,0,0,0,0,0,pseudogene,-
ENSG00000229376,CICP3,chr1,+,657472,660283,2455,0.033897484,0,0,0.030363079,0.049065465,0.041001134,pseudogene,capicua_transcriptional_repressor_pseudogene_3
ENSG00000267684,CTC-360P9.2,chr19,-,32456548,32457875,549,0,0,0,0,0,0,lincRNA,-
ENSG00000166664,CHRFAM7A,chr15,-,30653443,30686052,2794,0.089353961,0.068065494,0.065511428,0.106716335,0.028741522,0.054039612,protein_coding,CHRNA7_(cholinergic_receptor_nicotinic_alpha_7_exons_5-10)_and_FAM7A_(family_with_sequence_similarity_7A_exons_A-E)_fusion
ENSG00000244753,RPL15P21,chr17,-,10763852,10764779,567,0,0,0,0,0,0,pseudogene,ribosomal_protein_L15_pseudogene_21
ENSG00000250842,CTC-806A22.1,chr5,-,144717495,144761233,530,0,0.119606912,0,0,0,0,lincRNA,-
ENSG00000266936,CTC-215O4.4,chr19,-,11121593,11126687,366,0,0,0,0,0,0,antisense,-
ENSG00000266937,CTC-479C5.16,chr16,+,67903863,67906470,2608,0.143589896,0.121533097,0.093578185,0.114327239,0.123165356,0.09648944,3prime_overlapping_ncrna,-
ENSG00000153283,CD96,chr3,+,111260926,111384597,4324,0,0,0,0,0,0,protein_coding,CD96_molecule
ENSG00000132139,GAS2L2,chr17,-,34071530,34079897,3014,0.041415887,0,0,0.024731705,0.039965401,0.116888601,protein_coding,growth_arrest-specific_2_like_2
ENSG00000101638,ST8SIA5,chr18,-,44259081,44339220,2716,0.122560121,0.046680164,0.089857108,0.178394271,0.029566941,0.074122079,protein_coding,ST8_alpha-N-acetyl-neuraminide_alpha-28-sialyltransferase_5
ENSG00000253631,IGLV7-35,chr22,+,22804540,22804990,340,0,0,0,0,0,0,IG_V_pseudogene,immunoglobulin_lambda_variable_7-35_(pseudogene)
ENSG00000253630,CTC-370J7.1,chr5,-,157174512,157174715,204,0,0.310743447,0,0,0,0.493420507,pseudogene,-
ENSG00000253986,CTC-756D1.3,chr8,-,23350522,23351711,715,0.523751678,0.177319338,0.511997005,0.208507301,0.393095582,0.42234035,lincRNA,-
ENSG00000237859,EEF1A1P31,chrX,-,154137160,154147378,1133,0,0,0,0,0.035438575,0,pseudogene,eukaryotic_translation_elongation_factor_1_alpha_1_pseudogene_31
ENSG00000095787,WAC,chr10,+,28821422,28909928,4526,50.03028161,47.71882378,48.58390792,47.82768661,49.57332085,50.81816954,protein_coding,WW_domain_containing_adaptor_with_coiled-coil
ENSG00000177051,FBXO46,chr19,-,46213887,46234162,3001,13.78190807,14.30061845,12.8897791,12.81684165,12.53659974,12.24261612,protein_coding,F-box_protein_46
ENSG00000237149,ZNF503-AS2,chr10,+,77160759,77168738,2024,3.248145973,3.35123911,3.104909376,2.22813848,2.082979308,1.939552153,processed_transcript,ZNF503_antisense_RNA_2
ENSG00000066629,EML1,chr14,+,100204030,100408397,4535,0.027525355,0.027956632,0.026907597,0.008218452,0.044268915,0.022195763,protein_coding,echinoderm_microtubule_associated_protein_like_1
ENSG00000172667,ZMAT3,chr3,-,178735011,178790067,9406,4.728916988,4.427846343,5.176308232,5.804969832,5.472543416,5.318617734,protein_coding,zinc_finger_matrin-type_3
ENSG00000269786,CTC-258N23.3,chr19,+,57433386,57433581,196,0,0,0,0,0,0,pseudogene,-
ENSG00000248107,CTC-339D2.1,chr5,+,125515270,125529543,566,0,0,0,0,0,0,lincRNA,-
ENSG00000232535,OR5H8P,chr3,+,98030757,98031687,931,0,0,0,0,0,0,pseudogene,olfactory_receptor_family_5_subfamily_H_member_8_pseudogene
ENSG00000248873,SERBP1P6,chr5,-,42465502,42468970,932,0,0.204050418,0.196393701,0.03999,0.043081444,0,pseudogene,SERPINE1_mRNA_binding_protein_1_pseudogene_6
ENSG00000126012,KDM5C,chrX,-,53220503,53254604,6096,25.72587403,24.70777423,26.03260365,22.41376525,21.57769746,21.69690412,protein_coding,lysine_(K)-specific_demethylase_5C
ENSG00000072571,HMMR,chr5,+,162887175,162918947,3101,39.04632658,38.96307965,39.09473856,11.89873371,11.9251549,11.88028016,protein_coding,hyaluronan-mediated_motility_receptor_(RHAMM)
ENSG00000175029,CTBP2,chr10,-,126676421,126849739,3669,43.32161224,42.91765912,45.79714833,42.67487784,42.84402061,42.85294572,protein_coding,C-terminal_binding_protein_2
ENSG00000139269,INHBE,chr12,+,57846106,57853063,2429,13.37865574,11.82232335,8.339361133,2.33229451,2.925849051,3.087280721,protein_coding,inhibin_beta_E
ENSG00000269637,RPL12P41,chr19,+,46722680,46723177,498,0,0,0,0,0,0,pseudogene,ribosomal_protein_L12_pseudogene_41
ENSG00000062194,GPBP1,chr5,+,56469775,56560506,4683,25.90909966,25.63822551,26.38293346,22.45950439,24.23004187,24.08435756,protein_coding,GC-rich_promoter_binding_protein_1
ENSG00000172340,SUCLG2,chr3,-,67410884,67705038,2352,71.57766399,63.3377587,66.48650456,69.2169772,73.38989944,71.6202384,protein_coding,succinate-CoA_ligase_GDP-forming_beta_subunit
ENSG00000108055,SMC3,chr10,+,112327449,112364394,4114,32.54698112,32.7744452,33.70989197,23.90795445,22.79894317,23.96555638,protein_coding,structural_maintenance_of_chromosomes_3
ENSG00000186283,TOR3A,chr1,+,179050512,179067158,2724,29.28221798,31.02095705,32.54473379,15.52945001,15.78659736,15.46449427,protein_coding,torsin_family_3_member_A
ENSG00000204120,GIGYF2,chr2,+,233562009,233725285,7878,11.22359321,10.92737733,11.01300489,9.911408309,9.816269455,10.5091428,protein_coding,GRB10_interacting_GYF_protein_2
ENSG00000213253,CTC-250I14.1,chr19,-,13268773,13269602,499,0,0.254074802,0,0.149381483,0,0,pseudogene,-
ENSG00000143633,C1orf131,chr1,-,231359509,231376933,2657,6.27974166,6.871207751,7.026710878,6.985622376,7.434978436,7.557857663,protein_coding,chromosome_1_open_reading_frame_131
ENSG00000143630,HCN3,chr1,+,155247374,155259639,3718,1.309379195,1.363994904,1.493324599,1.413438914,1.511906086,1.840970758,protein_coding,hyperpolarization_activated_cyclic_nucleotide-gated_potassium_channel_3
ENSG00000212123,PRR22,chr19,-,5782971,5784776,1640,1.141714786,1.314217407,1.33930924,0.227260244,0.44069165,0.767208716,protein_coding,proline_rich_22
ENSG00000268401,CTC-344H19.4,chr19,+,46530912,46533419,544,0.076487428,0.116528793,0.112156207,0.137024559,0.147617301,0.18503269,lincRNA,-
ENSG00000185432,METTL7A,chr12,+,51317255,51326300,4076,9.697915363,10.07796804,11.51103506,6.565345501,6.235563404,5.309475823,protein_coding,methyltransferase_like_7A
ENSG00000114251,WNT5A,chr3,-,55499743,55523973,6042,0.013773307,0,0,0,0,0,protein_coding,wingless-type_MMTV_integration_site_family_member_5A
ENSG00000153130,SCOC,chr4,+,141178440,141303710,2193,69.93678418,64.952607,67.99622185,67.62427535,74.5547473,69.19362,protein_coding,short_coiled-coil_protein
ENSG00000056291,NPFFR2,chr4,+,72897521,73013784,1922,0,0.032982135,0,0,0,0,protein_coding,neuropeptide_FF_receptor_2
ENSG00000233937,CTC-338M12.4,chr5,+,180673523,180699168,1000,1.997239731,1.648183242,2.135454177,1.639909921,1.405316707,1.258222294,antisense,-
ENSG00000205445,KRTAP10-2,chr21,-,45970240,45971388,1149,0.181066845,0.165513481,0.212403748,0.421687415,0.419341054,0.438023427,protein_coding,keratin_associated_protein_10-2
ENSG00000205441,KRTAP10-7,chr21,+,46020497,46022091,1595,0,0,0,0,0,0,protein_coding,keratin_associated_protein_10-7
ENSG00000254703,FLI1-AS1,chr11,-,128561575,128565918,1290,0,0,0,0,0,0,antisense,FLI1_antisense_RNA_1
ENSG00000234745,HLA-B,chr6,-,31321649,31324965,1547,3.926915007,3.851852837,3.786196343,5.300290631,3.971067617,4.554650838,protein_coding,major_histocompatibility_complex_class_I_B
ENSG00000254709,IGLL5,chr22,+,23229960,23238005,1053,0,0,0,0,0,0,protein_coding,immunoglobulin_lambda-like_polypeptide_5
